StudentID,Semester,Attendance,InternalMarks,AssignmentScore,StudyHours,Backlogs,Participation,MidtermMarks,FinalExamMarks,GPA,RiskLevel
2681,6,46,9,6,7,2,29,15,30,3.19,High Risk
2682,3,53,6,7,3,3,38,14,30,5.02,High Risk
2683,4,36,9,6,6,3,20,20,33,4.52,High Risk
2684,4,37,13,6,1,4,37,13,41,4.45,High Risk
2685,7,33,12,9,6,3,33,10,43,5.64,High Risk
2686,4,48,9,6,3,3,13,24,39,3.09,High Risk
2687,6,52,9,6,6,4,17,24,39,5.0,High Risk
2688,6,32,12,9,7,3,14,20,23,5.68,High Risk
2689,3,47,12,8,5,3,30,24,46,5.3,High Risk
2690,1,58,10,8,4,4,23,18,38,3.39,High Risk
2691,4,30,9,6,3,2,26,10,37,3.85,High Risk
2692,7,38,10,8,4,4,12,17,22,4.05,High Risk
2693,3,42,9,9,5,2,13,24,28,4.6,High Risk
2694,5,50,9,5,3,2,38,20,27,4.74,High Risk
2695,7,33,6,8,5,3,37,17,20,4.25,High Risk
2696,2,46,6,7,6,3,27,11,47,5.42,High Risk
2697,7,35,10,5,6,3,30,18,31,4.83,High Risk
2698,6,52,8,5,7,3,38,13,24,5.17,High Risk
2699,1,44,7,5,7,2,17,16,28,5.62,High Risk
2700,4,37,12,7,2,3,17,15,23,5.5,High Risk
2701,5,38,13,8,2,3,28,23,35,4.34,High Risk
2702,5,52,12,9,1,2,26,12,45,5.1,High Risk
2703,6,51,9,9,5,3,16,14,33,5.05,High Risk
2704,1,36,8,9,4,2,13,12,27,3.42,High Risk
2705,1,46,8,8,6,3,13,18,35,5.2,High Risk
2706,3,35,5,6,4,3,36,24,20,5.97,High Risk
2707,3,45,9,5,5,4,21,21,47,5.74,High Risk
2708,7,57,14,5,1,4,17,20,33,4.9,High Risk
2709,7,42,7,8,6,4,35,13,47,4.87,High Risk
2710,2,35,9,7,1,2,12,22,28,4.09,High Risk
2711,3,49,5,9,4,2,27,13,29,5.4,High Risk
2712,1,48,13,8,5,3,20,10,38,5.01,High Risk
2713,1,41,9,9,3,4,22,11,48,5.32,High Risk
2714,7,57,9,9,6,3,37,16,20,3.31,High Risk
2715,5,33,5,8,5,3,37,20,48,4.08,High Risk
2716,7,42,10,6,1,3,16,11,38,4.0,High Risk
2717,4,40,13,8,4,4,26,20,46,3.83,High Risk
2718,7,47,10,9,2,2,20,14,45,4.23,High Risk
2719,1,53,13,9,5,3,22,20,27,4.54,High Risk
2720,7,39,12,6,5,4,38,15,24,5.32,High Risk
2721,3,40,7,5,3,4,20,23,21,5.16,High Risk
2722,2,49,5,9,6,4,11,15,20,4.66,High Risk
2723,5,32,10,7,4,3,26,14,40,3.4,High Risk
2724,7,37,9,6,7,2,37,16,46,4.89,High Risk
2725,1,53,6,8,3,4,15,19,32,3.26,High Risk
2726,2,39,14,6,5,3,13,16,21,4.09,High Risk
2727,1,40,9,6,4,2,29,23,44,5.28,High Risk
2728,3,55,10,7,5,3,21,22,32,3.6,High Risk
2729,3,44,10,8,2,2,34,14,31,4.65,High Risk
2730,6,53,5,7,1,4,20,16,26,3.61,High Risk
2731,2,51,12,5,3,2,36,17,28,3.09,High Risk
2732,5,54,10,7,1,4,17,19,38,5.32,High Risk
2733,5,55,10,7,6,4,22,24,32,3.47,High Risk
2734,5,30,12,9,7,2,18,22,44,3.51,High Risk
2735,6,40,13,6,6,2,16,17,36,5.13,High Risk
2736,2,44,8,8,1,4,24,21,45,3.66,High Risk
2737,1,44,9,8,4,2,15,15,22,4.6,High Risk
2738,5,55,10,8,5,4,14,16,46,3.94,High Risk
2739,1,50,9,8,4,3,28,10,39,5.06,High Risk
2740,2,43,12,8,3,4,25,10,31,5.56,High Risk
2741,4,32,8,7,7,3,13,20,47,5.41,High Risk
2742,4,46,5,5,6,2,31,21,25,3.63,High Risk
2743,1,46,14,9,4,4,28,22,40,4.12,High Risk
2744,4,46,13,9,2,3,20,16,39,5.3,High Risk
2745,2,44,11,5,5,2,37,11,46,3.81,High Risk
2746,7,54,6,8,1,4,24,12,42,4.33,High Risk
2747,5,57,6,8,4,2,32,23,27,5.61,High Risk
2748,4,32,11,7,5,4,27,19,45,3.38,High Risk
2749,4,49,12,7,5,4,30,11,28,3.33,High Risk
2750,1,31,13,5,2,4,22,15,28,4.3,High Risk
2751,2,36,13,7,3,3,29,10,23,4.19,High Risk
2752,3,42,14,9,4,4,23,11,48,3.55,High Risk
2753,5,42,12,8,5,2,27,22,23,4.94,High Risk
2754,6,39,11,9,2,3,37,11,47,3.39,High Risk
2755,7,36,7,9,4,2,16,13,28,3.64,High Risk
2756,1,49,13,9,4,2,30,10,34,5.7,High Risk
2757,3,33,8,7,2,3,22,15,27,3.7,High Risk
2758,1,59,5,5,7,3,13,20,39,5.53,High Risk
2759,4,40,7,9,2,2,33,12,33,3.12,High Risk
2760,2,51,5,7,5,4,31,21,38,5.68,High Risk
2761,6,47,11,5,2,2,11,21,36,5.82,High Risk
2762,6,35,10,9,7,3,16,12,44,5.19,High Risk
2763,6,43,10,7,1,2,28,13,49,4.77,High Risk
2764,7,40,12,8,5,4,32,13,40,4.52,High Risk
2765,3,36,8,9,2,4,20,10,43,3.99,High Risk
2766,4,59,10,8,5,2,18,12,44,4.89,High Risk
2767,5,38,6,9,3,3,26,16,39,5.49,High Risk
2768,6,56,6,8,3,4,25,14,47,5.98,High Risk
2769,7,45,11,7,7,2,38,21,37,5.1,High Risk
2770,5,52,9,6,7,3,23,23,23,4.16,High Risk
2771,5,53,5,5,4,4,28,20,21,5.01,High Risk
2772,5,47,9,9,4,4,32,19,41,3.66,High Risk
2773,7,33,11,5,1,4,26,18,27,3.46,High Risk
2774,6,44,14,7,1,3,24,23,33,3.97,High Risk
2775,3,42,7,8,2,2,23,24,33,4.53,High Risk
2776,2,38,12,7,2,3,13,13,31,3.09,High Risk
2777,3,47,11,5,7,3,22,22,22,5.33,High Risk
2778,7,50,7,8,4,2,22,24,38,5.88,High Risk
2779,3,59,14,8,2,3,34,20,20,4.62,High Risk
2780,2,46,7,6,3,3,30,18,21,3.91,High Risk
2781,3,59,5,7,6,4,22,16,41,4.32,High Risk
2782,7,42,9,5,6,4,28,16,34,5.9,High Risk
2783,3,56,9,8,4,2,16,10,42,4.07,High Risk
2784,3,32,8,9,6,3,16,10,32,3.01,High Risk
2785,7,56,6,5,1,3,23,23,41,5.56,High Risk
2786,1,55,7,7,7,2,38,18,41,5.51,High Risk
2787,3,55,6,7,5,2,26,12,47,4.61,High Risk
2788,5,43,14,9,7,2,17,23,27,5.95,High Risk
2789,6,48,6,5,6,2,18,12,24,3.66,High Risk
2790,6,54,11,8,3,3,27,13,36,4.5,High Risk
2791,4,59,10,9,1,3,11,13,39,4.99,High Risk
2792,4,57,9,5,3,4,12,23,24,5.05,High Risk
2793,3,46,14,8,1,3,28,15,39,3.31,High Risk
2794,1,35,6,9,3,2,31,17,32,3.73,High Risk
2795,1,47,10,7,1,3,14,22,44,5.12,High Risk
2796,1,46,5,9,4,4,23,22,32,5.49,High Risk
2797,3,37,9,8,7,3,16,14,38,4.0,High Risk
2798,3,56,14,7,1,4,11,13,21,5.65,High Risk
2799,1,49,9,6,4,3,34,11,37,3.57,High Risk
2800,4,39,12,7,2,4,23,19,34,3.57,High Risk
2801,7,39,8,7,6,3,12,14,45,4.86,High Risk
2802,5,34,11,8,6,4,31,18,23,3.79,High Risk
2803,6,58,13,6,4,2,17,10,39,5.7,High Risk
2804,6,52,13,5,2,2,24,19,36,4.56,High Risk
2805,4,58,7,9,1,2,21,15,20,3.78,High Risk
2806,5,43,11,6,7,4,33,23,32,3.56,High Risk
2807,3,38,5,6,5,4,22,21,48,5.95,High Risk
2808,4,37,12,7,7,2,19,24,23,4.15,High Risk
2809,3,59,9,7,3,3,16,21,32,3.82,High Risk
2810,4,59,6,5,2,4,13,17,30,3.28,High Risk
2811,3,37,10,6,7,2,15,21,38,5.67,High Risk
2812,7,38,7,6,2,3,15,11,30,3.02,High Risk
2813,7,52,6,6,6,3,14,23,41,5.82,High Risk
2814,2,51,14,6,7,3,18,19,42,4.76,High Risk
2815,6,33,6,7,4,4,39,16,33,4.07,High Risk
2816,5,47,5,5,2,4,34,24,23,5.45,High Risk
2817,6,42,11,6,6,3,10,15,30,4.93,High Risk
2818,5,48,14,7,3,3,22,16,27,3.26,High Risk
2819,3,52,14,8,7,4,18,23,25,3.75,High Risk
2820,7,40,14,5,7,3,32,12,28,4.67,High Risk
2821,7,53,6,7,1,4,24,15,25,5.71,High Risk
2822,4,48,6,7,6,3,34,13,41,3.0,High Risk
2823,6,57,7,5,4,4,13,20,41,3.48,High Risk
2824,2,39,10,9,5,4,37,15,21,5.71,High Risk
2825,7,36,12,6,2,3,24,14,46,5.57,High Risk
2826,7,50,12,9,5,3,20,13,40,4.16,High Risk
2827,1,32,12,8,7,4,36,12,44,3.73,High Risk
2828,6,37,12,7,4,3,15,11,47,5.6,High Risk
2829,4,52,6,7,5,2,22,22,34,3.42,High Risk
2830,5,36,11,5,2,4,24,14,21,5.43,High Risk
2831,5,52,10,9,7,2,29,17,30,4.17,High Risk
2832,1,39,6,7,5,2,36,12,29,4.33,High Risk
2833,4,42,11,7,5,2,19,13,42,3.84,High Risk
2834,2,43,12,6,3,2,20,11,46,3.31,High Risk
2835,5,33,5,8,2,4,38,13,39,4.55,High Risk
2836,1,33,14,7,3,3,17,22,42,3.15,High Risk
2837,5,39,9,8,1,2,33,19,48,3.99,High Risk
2838,3,49,11,9,1,3,21,22,40,4.23,High Risk
2839,6,59,11,9,7,2,36,23,37,5.94,High Risk
2840,5,49,5,9,1,4,19,16,46,3.18,High Risk
2841,6,44,11,9,6,3,20,10,21,3.82,High Risk
2842,4,32,11,6,7,4,36,10,46,4.93,High Risk
2843,2,41,5,9,4,4,23,12,38,3.65,High Risk
2844,2,59,14,9,5,2,15,11,33,5.38,High Risk
2845,7,30,7,5,2,2,19,14,32,3.79,High Risk
2846,4,37,7,8,4,3,31,21,35,5.78,High Risk
2847,4,40,10,8,6,3,22,23,25,5.94,High Risk
2848,4,57,11,9,3,4,28,24,21,3.95,High Risk
2849,2,50,14,9,6,3,13,12,33,5.47,High Risk
2850,5,46,6,6,7,2,18,10,23,4.34,High Risk
2851,3,43,14,7,3,2,27,14,39,3.91,High Risk
2852,3,41,9,6,1,2,15,11,36,5.15,High Risk
2853,1,36,6,5,4,3,24,22,30,4.82,High Risk
2854,5,59,14,5,7,4,27,21,35,4.84,High Risk
2855,5,40,6,5,6,4,26,10,49,3.91,High Risk
2856,3,54,8,8,3,2,26,11,20,5.21,High Risk
2857,2,52,11,8,6,2,36,14,30,5.07,High Risk
2858,5,59,12,7,3,3,26,15,33,6.0,High Risk
2859,5,37,10,7,2,2,24,14,25,4.35,High Risk
2860,3,34,11,7,6,3,22,24,41,4.69,High Risk
2861,2,40,7,9,6,3,13,12,34,5.25,High Risk
2862,5,33,10,8,6,4,14,21,26,3.16,High Risk
2863,4,44,7,9,7,3,35,20,22,3.39,High Risk
2864,1,53,10,5,2,2,20,18,29,4.09,High Risk
2865,6,45,13,8,4,2,11,12,20,4.48,High Risk
2866,2,41,6,5,2,3,13,15,48,5.18,High Risk
2867,7,52,8,8,5,3,25,20,31,5.05,High Risk
2868,6,53,14,7,7,3,18,23,45,4.99,High Risk
2869,7,41,9,9,5,4,22,18,43,4.22,High Risk
2870,1,57,14,9,6,3,24,24,28,3.94,High Risk
2871,1,38,7,5,4,4,34,22,34,4.57,High Risk
2872,7,33,13,8,1,3,13,19,38,4.97,High Risk
2873,3,40,13,8,6,4,28,14,43,4.19,High Risk
2874,6,34,9,5,2,4,37,20,23,5.9,High Risk
2875,7,46,12,8,1,2,24,13,31,3.71,High Risk
2876,3,59,10,9,1,3,11,24,34,4.5,High Risk
2877,3,50,11,5,3,4,19,18,20,5.08,High Risk
2878,6,37,5,6,7,4,18,15,23,5.49,High Risk
2879,4,47,13,9,6,2,26,20,44,4.01,High Risk
2880,2,56,12,9,2,3,37,19,30,3.17,High Risk
2881,6,39,8,7,7,2,11,16,36,3.85,High Risk
2882,5,38,5,5,1,3,39,16,36,5.91,High Risk
2883,5,46,12,6,1,2,39,24,22,4.93,High Risk
2884,6,36,9,6,4,4,11,19,24,3.09,High Risk
2885,4,44,5,9,7,2,27,21,34,5.21,High Risk
2886,4,34,11,6,7,4,16,14,28,5.1,High Risk
2887,2,53,5,5,4,2,23,14,46,3.12,High Risk
2888,4,56,8,5,3,4,17,21,37,5.33,High Risk
2889,5,50,5,9,6,3,23,24,42,3.01,High Risk
2890,2,30,10,5,2,2,37,11,36,4.35,High Risk
2891,7,38,12,5,7,3,17,17,36,4.79,High Risk
2892,7,41,13,6,4,4,23,16,48,4.5,High Risk
2893,5,50,8,5,1,4,39,24,36,5.63,High Risk
2894,3,39,6,8,5,2,23,20,33,4.1,High Risk
2895,5,33,6,6,3,3,14,18,39,5.88,High Risk
2896,1,41,6,7,5,2,29,23,35,4.37,High Risk
2897,1,46,10,6,4,3,12,17,28,3.26,High Risk
2898,7,44,14,5,7,2,16,14,45,3.66,High Risk
2899,7,45,13,6,4,3,13,17,34,5.78,High Risk
2900,3,40,6,5,6,4,35,10,22,4.18,High Risk
2901,5,41,11,5,1,2,22,21,38,3.27,High Risk
2902,2,55,7,8,2,2,10,10,40,4.2,High Risk
2903,2,42,13,9,7,2,11,24,30,3.1,High Risk
2904,7,38,9,9,1,3,16,10,45,5.6,High Risk
2905,7,54,7,9,2,4,11,14,39,4.77,High Risk
2906,4,57,12,7,7,3,34,19,35,5.74,High Risk
2907,4,50,6,9,2,4,23,19,48,4.84,High Risk
2908,7,33,14,8,7,3,35,17,20,4.42,High Risk
2909,5,53,11,6,1,3,17,15,20,6.0,High Risk
2910,7,31,11,5,6,2,36,10,48,5.83,High Risk
2911,2,32,13,8,3,4,38,13,27,4.85,High Risk
2912,5,44,5,9,3,4,21,13,49,5.96,High Risk
2913,7,45,7,7,1,3,16,12,24,3.66,High Risk
2914,4,41,12,7,3,4,20,17,45,3.59,High Risk
2915,7,52,14,6,4,4,35,20,29,3.4,High Risk
2916,7,58,8,9,6,2,21,12,25,3.21,High Risk
2917,3,33,6,5,2,4,35,14,35,3.98,High Risk
2918,2,44,8,6,3,4,19,15,43,5.59,High Risk
2919,2,58,8,5,2,3,29,13,33,3.82,High Risk
2920,2,47,13,8,2,2,28,15,33,4.55,High Risk
2921,7,43,12,8,6,4,24,23,40,5.26,High Risk
2922,3,43,9,7,7,2,22,24,28,4.29,High Risk
2923,2,36,11,8,5,2,10,22,30,4.15,High Risk
2924,4,44,7,7,5,2,11,15,41,5.24,High Risk
2925,1,34,6,6,4,2,19,21,28,3.49,High Risk
2926,1,53,10,7,3,4,37,24,30,3.55,High Risk
2927,4,55,9,8,7,3,18,16,22,4.37,High Risk
2928,4,50,13,7,5,4,35,23,21,4.22,High Risk
2929,2,43,12,9,2,4,32,12,49,5.85,High Risk
2930,4,47,8,6,1,4,23,24,34,5.07,High Risk
2931,7,58,10,7,3,3,38,17,35,5.46,High Risk
2932,5,59,11,6,5,3,34,15,27,3.72,High Risk
2933,6,51,6,7,6,3,13,15,24,4.79,High Risk
2934,6,37,13,9,6,3,31,11,35,3.67,High Risk
2935,6,57,5,5,7,2,25,15,37,3.09,High Risk
2936,4,56,7,7,4,2,32,13,36,3.13,High Risk
2937,1,43,13,8,3,2,33,24,42,4.8,High Risk
2938,6,53,7,6,7,3,14,13,37,3.55,High Risk
2939,7,52,8,9,6,4,21,11,23,3.01,High Risk
2940,4,57,8,9,7,4,32,11,40,4.4,High Risk
2941,5,57,10,7,6,4,30,13,29,3.38,High Risk
2942,6,53,11,7,7,2,34,18,41,4.73,High Risk
2943,3,34,11,5,4,2,30,18,42,3.49,High Risk
2944,5,44,9,8,2,4,19,14,35,5.91,High Risk
2945,1,42,8,5,2,3,14,18,33,4.48,High Risk
2946,4,41,7,9,5,3,11,14,44,5.69,High Risk
2947,3,39,6,6,5,3,16,16,43,3.97,High Risk
2948,2,52,13,6,2,4,35,24,30,3.97,High Risk
2949,2,32,5,5,6,4,39,23,38,4.66,High Risk
2950,4,59,5,8,3,4,21,10,45,3.47,High Risk
2951,6,45,6,7,7,4,38,12,24,3.61,High Risk
2952,3,34,9,8,1,2,39,10,30,3.71,High Risk
2953,5,33,6,8,1,3,34,14,23,5.96,High Risk
2954,5,47,9,6,3,4,12,24,41,3.75,High Risk
2955,6,53,9,5,7,2,10,14,47,4.16,High Risk
2956,6,40,6,9,6,3,13,22,26,5.48,High Risk
2957,1,43,8,7,5,3,28,17,46,3.87,High Risk
2958,3,36,12,7,3,3,22,10,24,5.58,High Risk
2959,7,58,6,5,6,3,28,22,25,5.28,High Risk
2960,2,44,11,7,7,4,28,23,36,3.99,High Risk
2961,5,31,12,8,2,3,29,20,29,4.23,High Risk
2962,6,42,9,9,3,3,17,11,20,4.64,High Risk
2963,4,40,14,9,1,3,20,10,34,3.52,High Risk
2964,2,33,7,6,5,4,18,24,22,3.48,High Risk
2965,7,54,10,6,3,4,39,10,37,5.24,High Risk
2966,3,47,11,7,5,4,23,20,23,5.4,High Risk
2967,6,54,13,8,5,3,30,14,47,4.82,High Risk
2968,1,32,6,5,4,4,33,19,37,3.96,High Risk
2969,5,41,7,7,3,2,28,18,46,3.26,High Risk
2970,1,42,6,8,5,4,11,13,23,4.02,High Risk
2971,1,54,14,7,7,3,28,22,27,4.77,High Risk
2972,4,54,9,9,3,2,24,16,36,3.36,High Risk
2973,3,55,10,7,4,3,35,10,49,4.08,High Risk
2974,2,45,6,7,4,3,28,12,31,3.63,High Risk
2975,4,54,8,9,4,4,30,21,21,4.57,High Risk
2976,3,40,5,5,5,3,26,20,20,4.79,High Risk
2977,1,42,12,7,5,4,22,15,45,3.24,High Risk
2978,6,35,8,9,2,4,12,19,26,3.82,High Risk
2979,5,41,8,7,4,3,12,16,27,5.61,High Risk
2980,3,46,7,8,2,2,38,21,23,4.33,High Risk
2981,2,38,14,8,2,2,18,23,23,5.84,High Risk
2982,6,53,9,8,1,2,29,10,38,5.54,High Risk
2983,1,50,5,5,3,4,36,23,31,3.14,High Risk
2984,4,51,6,8,5,2,32,20,41,4.55,High Risk
2985,7,46,10,7,3,2,10,19,21,3.1,High Risk
2986,6,32,11,9,7,2,32,17,30,5.92,High Risk
2987,2,30,7,5,5,4,27,23,36,5.02,High Risk
2988,3,59,10,8,1,3,18,20,46,5.0,High Risk
2989,6,53,10,6,5,2,18,12,28,5.44,High Risk
2990,6,48,10,8,1,2,31,11,41,3.87,High Risk
2991,1,44,6,5,6,4,18,18,30,5.73,High Risk
2992,5,36,8,8,2,4,36,10,39,4.97,High Risk
2993,2,32,13,9,4,4,30,12,35,5.24,High Risk
2994,4,47,12,9,5,2,37,22,30,4.26,High Risk
2995,2,59,10,7,5,4,37,19,42,3.61,High Risk
2996,4,58,13,5,5,2,16,16,25,3.25,High Risk
2997,2,43,11,6,7,4,13,21,29,5.84,High Risk
2998,4,57,10,7,7,3,10,12,44,5.59,High Risk
2999,2,51,7,6,4,3,18,15,39,3.39,High Risk
3000,6,54,8,5,6,3,16,20,30,5.49,High Risk
